"x","y","Mx","My","Mz"
3.126632688572699,-3.126632688572699,0.00036700007620052525,0.0003943677409401261,-2.608517086144166e-11
3.236339098698057,-3.126632688572699,0.0003876127359018964,0.00031639193430987487,-2.745159682253709e-11
3.346045508823415,-3.126632688572699,0.0004541210672601056,0.00027408994339932734,-3.2005180678005424e-11
3.455751918948773,-3.126632688572699,0.0005799872135884528,0.0002532142334627406,-4.065232238293845e-11
-3.455751918948773,-3.0169262784473414,0.0004268249276561054,0.0010667499229607864,-4.145121453111994e-11
-3.346045508823415,-3.0169262784473414,0.0003416301139051954,0.0007243027675025967,-3.326097871517858e-11
-3.236339098698057,-3.0169262784473414,0.0003031167685860784,0.0005190618467293673,-2.91502205945586e-11
-3.126632688572699,-3.0169262784473414,0.00030202197338727614,0.0004008054986815049,-2.8350495995949077e-11
-3.0169262784473414,-3.0169262784473414,0.0003375820615427579,0.0003375854441765125,-3.072239573745188e-11
-2.9072198683219836,-3.0169262784473414,0.0004175236226262782,0.0003098373022808572,-3.676374954247538e-11
-2.7975134581966254,-3.0169262784473414,0.0005587803596360226,0.0003054382736347111,-4.7645516546880595e-11
-2.6878070480712677,-3.0169262784473414,0.0007884533504165709,0.000315806601723771,-6.524344253874478e-11
-2.57810063794591,-3.0169262784473414,0.0011438475218172454,0.00033286865536618233,-9.208308649009261e-11
